"","session","sender","receiver","sender_dialog","sender_id","sender_gender","receiver_id","receiver_gender"
"1",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"2",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"3",2103,"Oleg","Ashley","backchannel",4,"male",1,"female"
"4",2103,"Vika","Will","statement",5,"female",2,"male"
"5",2103,"Will","Vika","question",2,"male",5,"female"
"6",2103,"Vika","Ashley","question",5,"female",1,"female"
"7",2103,"Ashley","Vika","question",1,"female",5,"female"
"8",2103,"Vika","Ashley","statement",5,"female",1,"female"
"9",2103,"Ashley","Vika","statement",1,"female",5,"female"
"10",2103,"Vika","Ashley","statement",5,"female",1,"female"
"11",2103,"Ashley","Ashley","statement",1,"female",1,"female"
"12",2103,"Ashley","Vika","statement",1,"female",5,"female"
"13",2103,"Vika","Ashley","backchannel",5,"female",1,"female"
"14",2103,"Ashley","Vika","statement",1,"female",5,"female"
"15",2103,"Vika","Oleg","statement",5,"female",4,"male"
"16",2103,"Oleg","Ashley","question",4,"male",1,"female"
"17",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"18",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"19",2103,"Ashley","Ashley","statement",1,"female",1,"female"
"20",2103,"Ashley","Will","question",1,"female",2,"male"
"21",2103,"Will","Oleg","question",2,"male",4,"male"
"22",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"23",2103,"Ashley","Saleh","floor-grabber",1,"female",3,"male"
"24",2103,"Saleh","Ashley","question",3,"male",1,"female"
"25",2103,"Ashley","Will","statement",1,"female",2,"male"
"26",2103,"Will","Ashley","statement",2,"male",1,"female"
"27",2103,"Ashley","Saleh","statement",1,"female",3,"male"
"28",2103,"Saleh","Ashley","question",3,"male",1,"female"
"29",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"30",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"31",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"32",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"33",2103,"Ashley","Will","statement",1,"female",2,"male"
"34",2103,"Will","Oleg","question",2,"male",4,"male"
"35",2103,"Oleg","Will","question",4,"male",2,"male"
"36",2103,"Will","Vika","statement",2,"male",5,"female"
"37",2103,"Vika","Saleh","statement",5,"female",3,"male"
"38",2103,"Saleh","Ashley","question",3,"male",1,"female"
"39",2103,"Ashley","Vika","statement",1,"female",5,"female"
"40",2103,"Vika","Ashley","floor-grabber",5,"female",1,"female"
"41",2103,"Ashley","Vika","backchannel",1,"female",5,"female"
"42",2103,"Vika","Saleh","question",5,"female",3,"male"
"43",2103,"Saleh","Vika","question",3,"male",5,"female"
"44",2103,"Will","Vika","question",2,"male",5,"female"
"45",2103,"Oleg","Vika","question",4,"male",5,"female"
"46",2103,"Oleg","Vika","question",4,"male",5,"female"
"47",2103,"Vika","Vika","statement",5,"female",5,"female"
"48",2103,"Vika","Ashley","statement",5,"female",1,"female"
"49",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"50",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"51",2103,"Ashley","Vika","statement",1,"female",5,"female"
"52",2103,"Vika","Oleg","statement",5,"female",4,"male"
"53",2103,"Oleg","Vika","statement",4,"male",5,"female"
"54",2103,"Vika","Vika","statement",5,"female",5,"female"
"55",2103,"Vika","Oleg","statement",5,"female",4,"male"
"56",2103,"Saleh","Ashley","disruption",3,"male",1,"female"
"57",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"58",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"59",2103,"Oleg","Will","disruption",4,"male",2,"male"
"60",2103,"Oleg","Will","statement",4,"male",2,"male"
"61",2103,"Will","Oleg","statement",2,"male",4,"male"
"62",2103,"Oleg","Will","disruption",4,"male",2,"male"
"63",2103,"Will","Oleg","statement",2,"male",4,"male"
"64",2103,"Oleg","Will","question",4,"male",2,"male"
"65",2103,"Oleg","Will","statement",4,"male",2,"male"
"66",2103,"Oleg","Will","statement",4,"male",2,"male"
"67",2103,"Will","Ashley","backchannel",2,"male",1,"female"
"68",2103,"Ashley","Oleg","question",1,"female",4,"male"
"69",2103,"Will","Ashley","backchannel",2,"male",1,"female"
"70",2103,"Ashley","Vika","statement",1,"female",5,"female"
"71",2103,"Vika","Oleg","statement",5,"female",4,"male"
"72",2103,"Oleg","Vika","statement",4,"male",5,"female"
"73",2103,"Oleg","Vika","statement",4,"male",5,"female"
"74",2103,"Vika","Oleg","backchannel",5,"female",4,"male"
"75",2103,"Oleg","Saleh","floor-grabber",4,"male",3,"male"
"76",2103,"Oleg","Vika","statement",4,"male",5,"female"
"77",2103,"Vika","Will","statement",5,"female",2,"male"
"78",2103,"Vika","Oleg","statement",5,"female",4,"male"
"79",2103,"Ashley","Vika","statement",1,"female",5,"female"
"80",2103,"Vika","Saleh","statement",5,"female",3,"male"
"81",2103,"Saleh","Ashley","statement",3,"male",1,"female"
"82",2103,"Ashley","Saleh","question",1,"female",3,"male"
"83",2103,"Saleh","Will","statement",3,"male",2,"male"
"84",2103,"Will","Saleh","question",2,"male",3,"male"
"85",2103,"Saleh","Vika","statement",3,"male",5,"female"
"86",2103,"Vika","Will","statement",5,"female",2,"male"
"87",2103,"Will","Saleh","statement",2,"male",3,"male"
"88",2103,"Will","Will","statement",2,"male",2,"male"
"89",2103,"Will","Oleg","statement",2,"male",4,"male"
"90",2103,"Oleg","Saleh","question",4,"male",3,"male"
"91",2103,"Saleh","Will","statement",3,"male",2,"male"
"92",2103,"Will","Saleh","statement",2,"male",3,"male"
"93",2103,"Oleg","Saleh","statement",4,"male",3,"male"
"94",2103,"Oleg","Will","statement",4,"male",2,"male"
"95",2103,"Will","Ashley","statement",2,"male",1,"female"
"96",2103,"Oleg","Vika","statement",4,"male",5,"female"
"97",2103,"Vika","Vika","disruption",5,"female",5,"female"
"98",2103,"Vika","Oleg","question",5,"female",4,"male"
"99",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"100",2103,"Ashley","Oleg","question",1,"female",4,"male"
"101",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"102",2103,"Ashley","Oleg","question",1,"female",4,"male"
"103",2103,"Oleg","Ashley","disruption",4,"male",1,"female"
"104",2103,"Ashley","Oleg","question",1,"female",4,"male"
"105",2103,"Saleh","Oleg","statement",3,"male",4,"male"
"106",2103,"Oleg","Saleh","statement",4,"male",3,"male"
"107",2103,"Saleh","Oleg","disruption",3,"male",4,"male"
"108",2103,"Oleg","Will","statement",4,"male",2,"male"
"109",2103,"Saleh","Will","backchannel",3,"male",2,"male"
"110",2103,"Vika","Ashley","statement",5,"female",1,"female"
"111",2103,"Ashley","Vika","statement",1,"female",5,"female"
"112",2103,"Vika","Ashley","question",5,"female",1,"female"
"113",2103,"Ashley","Vika","backchannel",1,"female",5,"female"
"114",2103,"Vika","Oleg","question",5,"female",4,"male"
"115",2103,"Oleg","Saleh","statement",4,"male",3,"male"
"116",2103,"Saleh","Will","statement",3,"male",2,"male"
"117",2103,"Will","Saleh","question",2,"male",3,"male"
"118",2103,"Saleh","Oleg","question",3,"male",4,"male"
"119",2103,"Oleg","Will","statement",4,"male",2,"male"
"120",2103,"Will","Ashley","statement",2,"male",1,"female"
"121",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"122",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"123",2103,"Vika","Ashley","statement",5,"female",1,"female"
"124",2103,"Ashley","Will","statement",1,"female",2,"male"
"125",2103,"Will","Vika","statement",2,"male",5,"female"
"126",2103,"Vika","Ashley","disruption",5,"female",1,"female"
"127",2103,"Ashley","Vika","floor-grabber",1,"female",5,"female"
"128",2103,"Vika","Oleg","statement",5,"female",4,"male"
"129",2103,"Oleg","Ashley","floor-grabber",4,"male",1,"female"
"130",2103,"Ashley","Will","statement",1,"female",2,"male"
"131",2103,"Will","Ashley","question",2,"male",1,"female"
"132",2103,"Ashley","Ashley","statement",1,"female",1,"female"
"133",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"134",2103,"Ashley","Saleh","question",1,"female",3,"male"
"135",2103,"Saleh","Will","question",3,"male",2,"male"
"136",2103,"Will","Oleg","question",2,"male",4,"male"
"137",2103,"Oleg","Ashley","question",4,"male",1,"female"
"138",2103,"Ashley","Saleh","floor-grabber",1,"female",3,"male"
"139",2103,"Saleh","Oleg","question",3,"male",4,"male"
"140",2103,"Oleg","Will","disruption",4,"male",2,"male"
"141",2103,"Will","Ashley","statement",2,"male",1,"female"
"142",2103,"Ashley","Will","question",1,"female",2,"male"
"143",2103,"Will","Ashley","statement",2,"male",1,"female"
"144",2103,"Ashley","Will","question",1,"female",2,"male"
"145",2103,"Will","Ashley","floor-grabber",2,"male",1,"female"
"146",2103,"Will","Oleg","floor-grabber",2,"male",4,"male"
"147",2103,"Oleg","Will","backchannel",4,"male",2,"male"
"148",2103,"Will","Ashley","floor-grabber",2,"male",1,"female"
"149",2103,"Ashley","Will","backchannel",1,"female",2,"male"
"150",2103,"Will","Ashley","statement",2,"male",1,"female"
"151",2103,"Ashley","Will","backchannel",1,"female",2,"male"
"152",2103,"Will","Ashley","question",2,"male",1,"female"
"153",2103,"Ashley","Will","statement",1,"female",2,"male"
"154",2103,"Will","Oleg","question",2,"male",4,"male"
"155",2103,"Oleg","Will","disruption",4,"male",2,"male"
"156",2103,"Will","Oleg","question",2,"male",4,"male"
"157",2103,"Oleg","Will","statement",4,"male",2,"male"
"158",2103,"Will","Vika","question",2,"male",5,"female"
"159",2103,"Vika","Will","statement",5,"female",2,"male"
"160",2103,"Will","Ashley","question",2,"male",1,"female"
"161",2103,"Ashley","Saleh","floor-grabber",1,"female",3,"male"
"162",2103,"Will","Vika","statement",2,"male",5,"female"
"163",2103,"Vika","Ashley","floor-grabber",5,"female",1,"female"
"164",2103,"Ashley","Will","statement",1,"female",2,"male"
"165",2103,"Will","Ashley","statement",2,"male",1,"female"
"166",2103,"Ashley","Will","statement",1,"female",2,"male"
"167",2103,"Will","Ashley","question",2,"male",1,"female"
"168",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"169",2103,"Oleg","Vika","statement",4,"male",5,"female"
"170",2103,"Vika","Ashley","question",5,"female",1,"female"
"171",2103,"Ashley","Will","statement",1,"female",2,"male"
"172",2103,"Will","Ashley","statement",2,"male",1,"female"
"173",2103,"Ashley","Will","statement",1,"female",2,"male"
"174",2103,"Will","Oleg","statement",2,"male",4,"male"
"175",2103,"Oleg","Ashley","question",4,"male",1,"female"
"176",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"177",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"178",2103,"Ashley","Oleg","question",1,"female",4,"male"
"179",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"180",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"181",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"182",2103,"Ashley","Saleh","statement",1,"female",3,"male"
"183",2103,"Saleh","Ashley","question",3,"male",1,"female"
"184",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"185",2103,"Oleg","Will","statement",4,"male",2,"male"
"186",2103,"Will","Ashley","statement",2,"male",1,"female"
"187",2103,"Ashley","Will","floor-grabber",1,"female",2,"male"
"188",2103,"Will","Vika","question",2,"male",5,"female"
"189",2103,"Vika","Oleg","statement",5,"female",4,"male"
"190",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"191",2103,"Ashley","Ashley","statement",1,"female",1,"female"
"192",2103,"Ashley","Saleh","statement",1,"female",3,"male"
"193",2103,"Saleh","Ashley","backchannel",3,"male",1,"female"
"194",2103,"Ashley","Saleh","statement",1,"female",3,"male"
"195",2103,"Saleh","Ashley","statement",3,"male",1,"female"
"196",2103,"Ashley","Saleh","question",1,"female",3,"male"
"197",2103,"Will","Vika","statement",2,"male",5,"female"
"198",2103,"Vika","Will","statement",5,"female",2,"male"
"199",2103,"Will","Vika","question",2,"male",5,"female"
"200",2103,"Vika","Will","statement",5,"female",2,"male"
"201",2103,"Will","Vika","statement",2,"male",5,"female"
"202",2103,"Vika","Ashley","statement",5,"female",1,"female"
"203",2103,"Ashley","Will","disruption",1,"female",2,"male"
"204",2103,"Will","Ashley","statement",2,"male",1,"female"
"205",2103,"Oleg","Vika","statement",4,"male",5,"female"
"206",2103,"Vika","Oleg","statement",5,"female",4,"male"
"207",2103,"Oleg","Will","question",4,"male",2,"male"
"208",2103,"Vika","Ashley","statement",5,"female",1,"female"
"209",2103,"Ashley","Vika","statement",1,"female",5,"female"
"210",2103,"Vika","Will","statement",5,"female",2,"male"
"211",2103,"Will","Ashley","question",2,"male",1,"female"
"212",2103,"Ashley","Will","question",1,"female",2,"male"
"213",2103,"Will","Vika","statement",2,"male",5,"female"
"214",2103,"Will","Saleh","question",2,"male",3,"male"
"215",2103,"Saleh","Ashley","backchannel",3,"male",1,"female"
"216",2103,"Ashley","Will","statement",1,"female",2,"male"
"217",2103,"Will","Ashley","statement",2,"male",1,"female"
"218",2103,"Ashley","Will","disruption",1,"female",2,"male"
"219",2103,"Will","Saleh","statement",2,"male",3,"male"
"220",2103,"Saleh","Will","statement",3,"male",2,"male"
"221",2103,"Will","Ashley","question",2,"male",1,"female"
"222",2103,"Ashley","Will","statement",1,"female",2,"male"
"223",2103,"Will","Vika","statement",2,"male",5,"female"
"224",2103,"Vika","Will","statement",5,"female",2,"male"
"225",2103,"Will","Oleg","statement",2,"male",4,"male"
"226",2103,"Oleg","Vika","question",4,"male",5,"female"
"227",2103,"Vika","Vika","floor-grabber",5,"female",5,"female"
"228",2103,"Vika","Will","statement",5,"female",2,"male"
"229",2103,"Will","Oleg","statement",2,"male",4,"male"
"230",2103,"Oleg","Will","question",4,"male",2,"male"
"231",2103,"Will","Vika","statement",2,"male",5,"female"
"232",2103,"Vika","Ashley","statement",5,"female",1,"female"
"233",2103,"Ashley","Will","floor-grabber",1,"female",2,"male"
"234",2103,"Will","Vika","question",2,"male",5,"female"
"235",2103,"Vika","Will","statement",5,"female",2,"male"
"236",2103,"Will","Vika","statement",2,"male",5,"female"
"237",2103,"Ashley","Vika","disruption",1,"female",5,"female"
"238",2103,"Vika","Will","statement",5,"female",2,"male"
"239",2103,"Will","Ashley","question",2,"male",1,"female"
"240",2103,"Ashley","Vika","statement",1,"female",5,"female"
"241",2103,"Vika","Oleg","statement",5,"female",4,"male"
"242",2103,"Oleg","Ashley","question",4,"male",1,"female"
"243",2103,"Ashley","Vika","statement",1,"female",5,"female"
"244",2103,"Vika","Saleh","statement",5,"female",3,"male"
"245",2103,"Saleh","Vika","question",3,"male",5,"female"
"246",2103,"Vika","Will","statement",5,"female",2,"male"
"247",2103,"Will","Saleh","floor-grabber",2,"male",3,"male"
"248",2103,"Saleh","Vika","question",3,"male",5,"female"
"249",2103,"Vika","Saleh","statement",5,"female",3,"male"
"250",2103,"Saleh","Vika","question",3,"male",5,"female"
"251",2103,"Vika","Will","statement",5,"female",2,"male"
"252",2103,"Will","Ashley","statement",2,"male",1,"female"
"253",2103,"Ashley","Will","statement",1,"female",2,"male"
"254",2103,"Will","Will","floor-grabber",2,"male",2,"male"
"255",2103,"Will","Vika","statement",2,"male",5,"female"
"256",2103,"Vika","Ashley","question",5,"female",1,"female"
"257",2103,"Ashley","Will","statement",1,"female",2,"male"
"258",2103,"Will","Ashley","statement",2,"male",1,"female"
"259",2103,"Ashley","Will","statement",1,"female",2,"male"
"260",2103,"Will","Will","statement",2,"male",2,"male"
"261",2103,"Will","Ashley","statement",2,"male",1,"female"
"262",2103,"Ashley","Will","statement",1,"female",2,"male"
"263",2103,"Will","Vika","statement",2,"male",5,"female"
"264",2103,"Will","Will","statement",2,"male",2,"male"
"265",2103,"Will","Vika","statement",2,"male",5,"female"
"266",2103,"Vika","Oleg","statement",5,"female",4,"male"
"267",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"268",2103,"Ashley","Saleh","statement",1,"female",3,"male"
"269",2103,"Ashley","Will","statement",1,"female",2,"male"
"270",2103,"Will","Ashley","statement",2,"male",1,"female"
"271",2103,"Ashley","Ashley","statement",1,"female",1,"female"
"272",2103,"Will","Oleg","statement",2,"male",4,"male"
"273",2103,"Oleg","Ashley","question",4,"male",1,"female"
"274",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"275",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"276",2103,"Ashley","Saleh","statement",1,"female",3,"male"
"277",2103,"Saleh","Ashley","backchannel",3,"male",1,"female"
"278",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"279",2103,"Oleg","Will","statement",4,"male",2,"male"
"280",2103,"Will","Oleg","question",2,"male",4,"male"
"281",2103,"Oleg","Will","statement",4,"male",2,"male"
"282",2103,"Will","Will","backchannel",2,"male",2,"male"
"283",2103,"Will","Ashley","statement",2,"male",1,"female"
"284",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"285",2103,"Oleg","Ashley","question",4,"male",1,"female"
"286",2103,"Ashley","Will","question",1,"female",2,"male"
"287",2103,"Will","Ashley","statement",2,"male",1,"female"
"288",2103,"Will","Ashley","statement",2,"male",1,"female"
"289",2103,"Ashley","Vika","statement",1,"female",5,"female"
"290",2103,"Will","Ashley","statement",2,"male",1,"female"
"291",2103,"Will","Vika","question",2,"male",5,"female"
"292",2103,"Vika","Ashley","statement",5,"female",1,"female"
"293",2103,"Ashley","Will","statement",1,"female",2,"male"
"294",2103,"Will","Vika","question",2,"male",5,"female"
"295",2103,"Vika","Ashley","statement",5,"female",1,"female"
"296",2103,"Will","Vika","statement",2,"male",5,"female"
"297",2103,"Vika","Ashley","statement",5,"female",1,"female"
"298",2103,"Ashley","Will","question",1,"female",2,"male"
"299",2103,"Will","Vika","statement",2,"male",5,"female"
"300",2103,"Vika","Ashley","statement",5,"female",1,"female"
"301",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"302",2103,"Oleg","Vika","statement",4,"male",5,"female"
"303",2103,"Vika","Ashley","statement",5,"female",1,"female"
"304",2103,"Oleg","Oleg","floor-grabber",4,"male",4,"male"
"305",2103,"Ashley","Will","question",1,"female",2,"male"
"306",2103,"Will","Ashley","statement",2,"male",1,"female"
"307",2103,"Ashley","Will","question",1,"female",2,"male"
"308",2103,"Will","Ashley","statement",2,"male",1,"female"
"309",2103,"Ashley","Will","statement",1,"female",2,"male"
"310",2103,"Will","Oleg","floor-grabber",2,"male",4,"male"
"311",2103,"Oleg","Vika","statement",4,"male",5,"female"
"312",2103,"Vika","Will","statement",5,"female",2,"male"
"313",2103,"Will","Ashley","question",2,"male",1,"female"
"314",2103,"Ashley","Will","floor-grabber",1,"female",2,"male"
"315",2103,"Will","Oleg","statement",2,"male",4,"male"
"316",2103,"Oleg","Saleh","statement",4,"male",3,"male"
"317",2103,"Saleh","Ashley","question",3,"male",1,"female"
"318",2103,"Will","Ashley","statement",2,"male",1,"female"
"319",2103,"Ashley","Vika","statement",1,"female",5,"female"
"320",2103,"Vika","Will","question",5,"female",2,"male"
"321",2103,"Will","Ashley","statement",2,"male",1,"female"
"322",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"323",2103,"Oleg","Saleh","floor-grabber",4,"male",3,"male"
"324",2103,"Saleh","Will","floor-grabber",3,"male",2,"male"
"325",2103,"Ashley","Will","statement",1,"female",2,"male"
"326",2103,"Will","Vika","question",2,"male",5,"female"
"327",2103,"Vika","Will","statement",5,"female",2,"male"
"328",2103,"Will","Vika","question",2,"male",5,"female"
"329",2103,"Vika","Ashley","backchannel",5,"female",1,"female"
"330",2103,"Ashley","Will","question",1,"female",2,"male"
"331",2103,"Will","Ashley","statement",2,"male",1,"female"
"332",2103,"Ashley","Vika","backchannel",1,"female",5,"female"
"333",2103,"Vika","Oleg","statement",5,"female",4,"male"
"334",2103,"Oleg","Will","floor-grabber",4,"male",2,"male"
"335",2103,"Will","Vika","question",2,"male",5,"female"
"336",2103,"Vika","Oleg","statement",5,"female",4,"male"
"337",2103,"Oleg","Will","statement",4,"male",2,"male"
"338",2103,"Will","Vika","statement",2,"male",5,"female"
"339",2103,"Vika","Ashley","statement",5,"female",1,"female"
"340",2103,"Ashley","Will","statement",1,"female",2,"male"
"341",2103,"Will","Saleh","question",2,"male",3,"male"
"342",2103,"Saleh","Vika","question",3,"male",5,"female"
"343",2103,"Vika","Will","statement",5,"female",2,"male"
"344",2103,"Will","Oleg","statement",2,"male",4,"male"
"345",2103,"Oleg","Saleh","floor-grabber",4,"male",3,"male"
"346",2103,"Saleh","Will","question",3,"male",2,"male"
"347",2103,"Will","Ashley","disruption",2,"male",1,"female"
"348",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"349",2103,"Oleg","Will","statement",4,"male",2,"male"
"350",2103,"Will","Ashley","statement",2,"male",1,"female"
"351",2103,"Will","Oleg","statement",2,"male",4,"male"
"352",2103,"Vika","Oleg","question",5,"female",4,"male"
"353",2103,"Oleg","Vika","statement",4,"male",5,"female"
"354",2103,"Vika","Oleg","statement",5,"female",4,"male"
"355",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"356",2103,"Ashley","Oleg","statement",1,"female",4,"male"
"357",2103,"Oleg","Ashley","question",4,"male",1,"female"
"358",2103,"Ashley","Oleg","question",1,"female",4,"male"
"359",2103,"Oleg","Ashley","statement",4,"male",1,"female"
"360",2103,"Ashley","Will","statement",1,"female",2,"male"
"361",2103,"Will","Ashley","floor-grabber",2,"male",1,"female"
"362",2103,"Ashley","Will","disruption",1,"female",2,"male"
"363",2103,"Will","Oleg","question",2,"male",4,"male"
"364",2103,"Oleg","Will","question",4,"male",2,"male"
"365",2103,"Will","Oleg","statement",2,"male",4,"male"
"366",2103,"Oleg","Vika","statement",4,"male",5,"female"
"367",2103,"Vika","Oleg","statement",5,"female",4,"male"
"368",2103,"Oleg","Will","statement",4,"male",2,"male"
"369",2103,"Will","Vika","question",2,"male",5,"female"
"370",2103,"Vika","Saleh","disruption",5,"female",3,"male"
"371",2103,"Saleh","Vika","question",3,"male",5,"female"
"372",2103,"Vika","Saleh","disruption",5,"female",3,"male"
"373",2103,"Saleh","Will","question",3,"male",2,"male"
"374",2103,"Will","Saleh","statement",2,"male",3,"male"
"375",2103,"Saleh","Vika","statement",3,"male",5,"female"
"376",2103,"Vika","Saleh","question",5,"female",3,"male"
"377",2103,"Saleh","Will","question",3,"male",2,"male"
"378",2103,"Will","Will","statement",2,"male",2,"male"
"379",2103,"Will","Saleh","statement",2,"male",3,"male"
"380",2103,"Saleh","Ashley","statement",3,"male",1,"female"
"381",2103,"Ashley","Saleh","question",1,"female",3,"male"
"382",2103,"Saleh","Will","statement",3,"male",2,"male"
"383",2103,"Will","Ashley","statement",2,"male",1,"female"
"384",2103,"Ashley","Will","statement",1,"female",2,"male"
"385",2103,"Will","Oleg","statement",2,"male",4,"male"
"386",2103,"Oleg","Will","statement",4,"male",2,"male"
"387",2103,"Will","Vika","floor-grabber",2,"male",5,"female"
"388",2103,"Vika","Vika","question",5,"female",5,"female"
"389",2103,"Vika","Will","statement",5,"female",2,"male"
"390",2103,"Will","Vika","question",2,"male",5,"female"
"391",2103,"Vika","Will","question",5,"female",2,"male"
"392",2103,"Will","Vika","floor-grabber",2,"male",5,"female"
"393",2103,"Vika","Saleh","floor-grabber",5,"female",3,"male"
"394",2103,"Saleh","Will","question",3,"male",2,"male"
"395",2103,"Will","Vika","statement",2,"male",5,"female"
"396",2103,"Vika","Will","statement",5,"female",2,"male"
"397",2103,"Will","Vika","floor-grabber",2,"male",5,"female"
"398",2103,"Vika","Will","statement",5,"female",2,"male"
"399",2103,"Will","Vika","statement",2,"male",5,"female"
"400",2103,"Vika","Oleg","statement",5,"female",4,"male"
"401",2103,"Vika","Oleg","question",5,"female",4,"male"
"402",2103,"Oleg","Will","floor-grabber",4,"male",2,"male"
"403",2103,"Will","Oleg","statement",2,"male",4,"male"
"404",2103,"Oleg","Will","statement",4,"male",2,"male"
"405",2103,"Will","Oleg","question",2,"male",4,"male"
"406",2103,"Oleg","Will","floor-grabber",4,"male",2,"male"
"407",2103,"Will","Ashley","question",2,"male",1,"female"
"408",2103,"Ashley","Will","disruption",1,"female",2,"male"
"409",2103,"Will","Ashley","statement",2,"male",1,"female"
"410",2103,"Ashley","Will","statement",1,"female",2,"male"
"411",2103,"Will","Oleg","disruption",2,"male",4,"male"
"412",2103,"Oleg","Will","statement",4,"male",2,"male"
"413",2103,"Will","Oleg","statement",2,"male",4,"male"
"414",2103,"Oleg","Saleh","disruption",4,"male",3,"male"
"415",2103,"Saleh","Ashley","backchannel",3,"male",1,"female"
"416",2103,"Ashley","Saleh","question",1,"female",3,"male"
"417",2103,"Saleh","Ashley","question",3,"male",1,"female"
"418",2103,"Ashley","Saleh","statement",1,"female",3,"male"
"419",2103,"Saleh","Ashley","question",3,"male",1,"female"
"420",2103,"Ashley","Saleh","statement",1,"female",3,"male"
"421",2103,"Saleh","Will","statement",3,"male",2,"male"
"422",2103,"Will","Oleg","statement",2,"male",4,"male"
"423",2103,"Oleg","Vika","floor-grabber",4,"male",5,"female"
"424",2103,"Saleh","Saleh","statement",3,"male",3,"male"
"425",2103,"Will","Vika","statement",2,"male",5,"female"
"426",2103,"Will","Saleh","statement",2,"male",3,"male"
"427",2103,"Saleh","Ashley","question",3,"male",1,"female"
"428",2103,"Ashley","Vika","question",1,"female",5,"female"
"429",2103,"Will","Vika","statement",2,"male",5,"female"
"430",2103,"Vika","Ashley","statement",5,"female",1,"female"
"431",2103,"Ashley","Will","question",1,"female",2,"male"
"432",2103,"Will","Vika","statement",2,"male",5,"female"
"433",2103,"Vika","Ashley","statement",5,"female",1,"female"
"434",2103,"Ashley","Oleg","question",1,"female",4,"male"
"435",2103,"Oleg","Will","floor-grabber",4,"male",2,"male"
"436",2103,"Vika","Oleg","floor-grabber",5,"female",4,"male"
"437",2103,"Oleg","Vika","question",4,"male",5,"female"
"438",2103,"Vika","Will","statement",5,"female",2,"male"
"439",2103,"Will","Saleh","statement",2,"male",3,"male"
"440",2103,"Saleh","Will","statement",3,"male",2,"male"
"441",2103,"Will","Oleg","statement",2,"male",4,"male"
"442",2103,"Oleg","Saleh","question",4,"male",3,"male"
"443",2103,"Saleh","Will","question",3,"male",2,"male"
"444",2103,"Will","Vika","statement",2,"male",5,"female"
"445",2103,"Vika","Saleh","statement",5,"female",3,"male"
"446",2103,"Saleh","Will","question",3,"male",2,"male"
"447",2103,"Will","Saleh","question",2,"male",3,"male"
"448",2103,"Saleh","Will","floor-grabber",3,"male",2,"male"
"449",2103,"Will","Saleh","statement",2,"male",3,"male"
"450",2103,"Saleh","Will","question",3,"male",2,"male"
"451",2103,"Will","Saleh","statement",2,"male",3,"male"
"452",2103,"Saleh","Will","statement",3,"male",2,"male"
"453",2103,"Will","Oleg","statement",2,"male",4,"male"
"454",2103,"Oleg","Will","question",4,"male",2,"male"
"455",2103,"Will","Oleg","statement",2,"male",4,"male"
"456",2103,"Oleg","Will","question",4,"male",2,"male"
"457",2103,"Will","Oleg","question",2,"male",4,"male"
"458",2103,"Vika","Oleg","backchannel",5,"female",4,"male"
"459",2103,"Oleg","Oleg","statement",4,"male",4,"male"
"460",2103,"Oleg","Will","statement",4,"male",2,"male"
"461",2103,"Will","Oleg","statement",2,"male",4,"male"
"462",2103,"Oleg","Will","question",4,"male",2,"male"
"463",2103,"Will","Vika","disruption",2,"male",5,"female"
"464",2103,"Vika","Will","statement",5,"female",2,"male"
"465",2103,"Will","Oleg","statement",2,"male",4,"male"
"466",2103,"Oleg","Will","statement",4,"male",2,"male"
"467",2103,"Will","Will","statement",2,"male",2,"male"
"468",2103,"Oleg","Will","question",4,"male",2,"male"
"469",2103,"Will","Oleg","statement",2,"male",4,"male"
"470",2103,"Oleg","Will","statement",4,"male",2,"male"
